"Time","machine69","machine70","All Machines","machine77"
2024-06-14 18:12:00,276,248,772,248
2024-06-14 18:12:15,276,248,772,248
2024-06-14 18:12:30,276,248,772,248
2024-06-14 18:12:45,276,248,772,248
2024-06-14 18:13:00,276,248,772,248
2024-06-14 18:13:15,276,248,772,248
2024-06-14 18:13:30,276,248,772,248
2024-06-14 18:13:45,276,248,772,248
2024-06-14 18:14:00,276,248,772,248
2024-06-14 18:14:15,276,248,772,248
2024-06-14 18:14:30,276,248,772,248
2024-06-14 18:14:45,277,248,773,248
2024-06-14 18:15:00,277,248,773,248
2024-06-14 18:15:15,277,248,773,248
2024-06-14 18:15:30,277,248,773,248
2024-06-14 18:15:45,277,248,773,248
2024-06-14 18:16:00,277,248,773,248
2024-06-14 18:16:15,277,248,773,248
2024-06-14 18:16:30,277,248,773,248
2024-06-14 18:16:45,277,248,773,248
2024-06-14 18:17:00,277,248,773,248
2024-06-14 18:17:15,277,248,773,248
2024-06-14 18:17:30,277,248,773,248
2024-06-14 18:17:45,277,248,773,248
2024-06-14 18:18:00,277,248,773,248